[ Info: 48_29: File for first layer exists [2], 2611; loading ...
[ Info: 48_29: layer 2/4, base field no. 93/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 94/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 94/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 95/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 95/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 96/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 96/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 97/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 97/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 97/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 98/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 98/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 99/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 99/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 100/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 100/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 101/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 101/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 102/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 102/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 102/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 103/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 103/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 103/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 103/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 103/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 104/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 104/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 105/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 105/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 106/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 106/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 107/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 107/793, checking fields: 4
[ Info: 48_29: layer 2/4, base field no. 107/793, 1/4
[ Info: 48_29: layer 2/4, base field no. 107/793, 2/4
[ Info: 48_29: layer 2/4, base field no. 107/793, 3/4
[ Info: 48_29: layer 2/4, base field no. 107/793, 4/4
[ Info: 48_29: layer 2/4, base field no. 108/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 108/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 109/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 109/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 109/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 109/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 109/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 110/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 110/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 111/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 111/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 112/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 112/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 113/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 113/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 113/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 113/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 113/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 114/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 114/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 115/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 115/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 116/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 116/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 117/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 117/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 117/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 118/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 118/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 119/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 119/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 119/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 120/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 120/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 121/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 121/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 122/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 122/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 123/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 123/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 124/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 124/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 125/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 125/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 125/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 126/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 126/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 127/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 127/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 128/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 128/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 129/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 129/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 129/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 130/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 130/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 131/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 131/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 132/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 132/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 132/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 133/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 133/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 133/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 133/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 133/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 134/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 134/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 135/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 135/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 136/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 136/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 137/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 137/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 137/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 138/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 138/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 138/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 139/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 139/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 139/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 139/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 139/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 140/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 140/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 141/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 141/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 142/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 142/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 143/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 143/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 143/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 144/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 144/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 145/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 145/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 146/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 146/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 147/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 147/793, checking fields: 2
[ Info: 48_29: layer 2/4, base field no. 147/793, 1/2
[ Info: 48_29: layer 2/4, base field no. 147/793, 2/2
[ Info: 48_29: layer 2/4, base field no. 148/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 148/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 149/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 149/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 150/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 150/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 151/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 151/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 152/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 152/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 153/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 153/793, checking fields: 2
[ Info: 48_29: layer 2/4, base field no. 153/793, 1/2
[ Info: 48_29: layer 2/4, base field no. 153/793, 2/2
[ Info: 48_29: layer 2/4, base field no. 154/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 154/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 155/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 155/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 156/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 156/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 157/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 157/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 157/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 158/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 158/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 159/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 159/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 160/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 160/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 161/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 161/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 161/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 162/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 162/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 163/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 163/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 164/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 164/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 165/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 165/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 166/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 166/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 167/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 167/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 167/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 168/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 168/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 169/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 169/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 170/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 170/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 171/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 171/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 171/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 171/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 171/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 172/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 172/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 173/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 173/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 174/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 174/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 175/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 175/793, checking fields: 2
[ Info: 48_29: layer 2/4, base field no. 175/793, 1/2
[ Info: 48_29: layer 2/4, base field no. 175/793, 2/2
[ Info: 48_29: layer 2/4, base field no. 176/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 176/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 177/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 177/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 178/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 178/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 179/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 179/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 179/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 180/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 180/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 181/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 181/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 181/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 182/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 182/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 183/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 183/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 184/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 184/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 185/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 185/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 185/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 186/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 186/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 187/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 187/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 188/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 188/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 189/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 189/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 190/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 190/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 191/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 191/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 191/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 192/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 192/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 193/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 193/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 193/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 193/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 193/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 194/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 194/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 195/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 195/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 196/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 196/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 197/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 197/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 198/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 198/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 199/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 199/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 200/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 200/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 201/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 201/793, checking fields: 2
[ Info: 48_29: layer 2/4, base field no. 201/793, 1/2
[ Info: 48_29: layer 2/4, base field no. 201/793, 2/2
[ Info: 48_29: layer 2/4, base field no. 202/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 202/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 203/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 203/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 204/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 204/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 205/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 205/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 206/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 206/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 206/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 207/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 207/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 208/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 208/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 209/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 209/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 209/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 210/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 210/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 211/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 211/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 212/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 212/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 213/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 213/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 214/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 214/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 215/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 215/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 216/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 216/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 217/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 217/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 218/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 218/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 219/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 219/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 219/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 220/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 220/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 221/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 221/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 222/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 222/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 223/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 223/793, checking fields: 3
[ Info: 48_29: layer 2/4, base field no. 223/793, 1/3
[ Info: 48_29: layer 2/4, base field no. 223/793, 2/3
[ Info: 48_29: layer 2/4, base field no. 223/793, 3/3
[ Info: 48_29: layer 2/4, base field no. 224/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 224/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 225/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 225/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 226/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 226/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 227/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 227/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 228/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 228/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 229/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 229/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 230/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 230/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 231/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 231/793, checking fields: 2
[ Info: 48_29: layer 2/4, base field no. 231/793, 1/2
[ Info: 48_29: layer 2/4, base field no. 231/793, 2/2
[ Info: 48_29: layer 2/4, base field no. 232/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 232/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 233/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 233/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 234/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 234/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 234/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 235/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 235/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 236/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 236/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 237/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 237/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 238/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 238/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 239/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 239/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 240/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 240/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 241/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 241/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 242/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 242/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 243/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 243/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 243/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 244/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 244/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 245/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 245/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 246/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 246/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 247/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 247/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 248/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 248/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 249/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 249/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 250/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 250/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 251/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 251/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 252/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 252/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 253/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 253/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 254/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 254/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 255/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 255/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 256/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 256/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 257/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 257/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 258/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 258/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 259/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 259/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 260/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 260/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 261/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 261/793, checking fields: 1
[ Info: 48_29: layer 2/4, base field no. 261/793, 1/1
[ Info: 48_29: layer 2/4, base field no. 262/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 262/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 263/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 263/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 264/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 264/793, checking fields: 0
[ Info: 48_29: layer 2/4, base field no. 265/793, constructing abelian extensions
[ Info: 48_29: layer 2/4, base field no. 265/793, checking fields: 0
