[ Info: 48_30: File for first layer exists [4], 8254042; loading ...
[ Info: 48_30: layer 2/3, base field no. 151/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 151/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 152/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 152/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 153/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 153/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 154/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 154/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 155/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 155/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 156/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 156/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 157/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 157/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 158/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 158/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 159/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 159/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 160/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 160/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 161/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 161/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 162/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 162/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 163/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 163/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 164/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 164/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 165/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 165/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 166/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 166/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 167/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 167/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 168/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 168/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 169/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 169/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 170/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 170/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 171/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 171/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 172/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 172/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 173/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 173/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 174/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 174/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 175/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 175/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 176/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 176/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 177/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 177/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 178/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 178/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 179/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 179/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 180/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 180/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 181/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 181/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 182/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 182/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 183/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 183/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 184/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 184/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 185/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 185/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 186/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 186/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 187/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 187/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 188/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 188/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 189/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 189/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 190/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 190/193, checking fields: 0
[ Info: 48_30: layer 2/3, base field no. 191/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 191/193, checking fields: 4
[ Info: 48_30: layer 2/3, base field no. 191/193, 1/4
[ Info: 48_30: layer 2/3, base field no. 191/193, 2/4
[ Info: 48_30: layer 2/3, base field no. 191/193, 3/4
[ Info: 48_30: layer 2/3, base field no. 191/193, 4/4
[ Info: 48_30: layer 2/3, base field no. 192/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 192/193, checking fields: 4
[ Info: 48_30: layer 2/3, base field no. 192/193, 1/4
[ Info: 48_30: layer 2/3, base field no. 192/193, 2/4
[ Info: 48_30: layer 2/3, base field no. 192/193, 3/4
[ Info: 48_30: layer 2/3, base field no. 192/193, 4/4
[ Info: 48_30: layer 2/3, base field no. 193/193, constructing abelian extensions
[ Info: 48_30: layer 2/3, base field no. 193/193, checking fields: 0
[ Info: 48_30: layer 3/3, base field no. 1/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 1/13, checking fields: 5
[ Info: 48_30: layer 3/3, base field no. 1/13, 1/5
[ Info: 48_30: layer 3/3, base field no. 1/13, 2/5
[ Info: 48_30: layer 3/3, base field no. 1/13, 3/5
[ Info: 48_30: layer 3/3, base field no. 1/13, 4/5
[ Info: 48_30: layer 3/3, base field no. 1/13, 5/5
[ Info: 48_30: layer 3/3, base field no. 2/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 2/13, checking fields: 5
[ Info: 48_30: layer 3/3, base field no. 2/13, 1/5
[ Info: 48_30: layer 3/3, base field no. 2/13, 2/5
[ Info: 48_30: layer 3/3, base field no. 2/13, 3/5
[ Info: 48_30: layer 3/3, base field no. 2/13, 4/5
[ Info: 48_30: layer 3/3, base field no. 2/13, 5/5
[ Info: 48_30: layer 3/3, base field no. 3/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 3/13, checking fields: 1
[ Info: 48_30: layer 3/3, base field no. 3/13, 1/1
[ Info: 48_30: layer 3/3, base field no. 4/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 4/13, checking fields: 1
[ Info: 48_30: layer 3/3, base field no. 4/13, 1/1
[ Info: 48_30: layer 3/3, base field no. 5/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 5/13, checking fields: 3
[ Info: 48_30: layer 3/3, base field no. 5/13, 1/3
[ Info: 48_30: layer 3/3, base field no. 5/13, 2/3
[ Info: 48_30: layer 3/3, base field no. 5/13, 3/3
[ Info: 48_30: layer 3/3, base field no. 6/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 6/13, checking fields: 1
[ Info: 48_30: layer 3/3, base field no. 6/13, 1/1
[ Info: 48_30: layer 3/3, base field no. 7/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 7/13, checking fields: 5
[ Info: 48_30: layer 3/3, base field no. 7/13, 1/5
[ Info: 48_30: layer 3/3, base field no. 7/13, 2/5
[ Info: 48_30: layer 3/3, base field no. 7/13, 3/5
[ Info: 48_30: layer 3/3, base field no. 7/13, 4/5
[ Info: 48_30: layer 3/3, base field no. 7/13, 5/5
[ Info: 48_30: layer 3/3, base field no. 8/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 8/13, checking fields: 1
[ Info: 48_30: layer 3/3, base field no. 8/13, 1/1
[ Info: 48_30: layer 3/3, base field no. 9/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 9/13, checking fields: 7
[ Info: 48_30: layer 3/3, base field no. 9/13, 1/7
[ Info: 48_30: layer 3/3, base field no. 9/13, 2/7
[ Info: 48_30: layer 3/3, base field no. 9/13, 3/7
[ Info: 48_30: layer 3/3, base field no. 9/13, 4/7
[ Info: 48_30: layer 3/3, base field no. 9/13, 5/7
[ Info: 48_30: layer 3/3, base field no. 9/13, 6/7
[ Info: 48_30: layer 3/3, base field no. 9/13, 7/7
[ Info: 48_30: layer 3/3, base field no. 10/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 10/13, checking fields: 4
[ Info: 48_30: layer 3/3, base field no. 10/13, 1/4
[ Info: 48_30: layer 3/3, base field no. 10/13, 2/4
[ Info: 48_30: layer 3/3, base field no. 10/13, 3/4
[ Info: 48_30: layer 3/3, base field no. 10/13, 4/4
[ Info: 48_30: layer 3/3, base field no. 11/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 11/13, checking fields: 1
[ Info: 48_30: layer 3/3, base field no. 11/13, 1/1
[ Info: 48_30: layer 3/3, base field no. 12/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 12/13, checking fields: 2
[ Info: 48_30: layer 3/3, base field no. 12/13, 1/2
[ Info: 48_30: layer 3/3, base field no. 12/13, 2/2
[ Info: 48_30: layer 3/3, base field no. 13/13, constructing abelian extensions
[ Info: 48_30: layer 3/3, base field no. 13/13, checking fields: 1
[ Info: 48_30: layer 3/3, base field no. 13/13, 1/1
603.589509 seconds (1.69 G allocations: 199.087 GiB, 6.27% gc time, 2.31% compilation time: 2% of which was recompilation)
